ActivityID,CustomerID,Type,StartTime,EndTime,Duration,StartCondition,StartLocation,EndCondition,Notes
1795,10,Sleep,2025-06-10 05:50:30,2025-06-10 09:23:12,212,,,,
1792,10,Diaper,2025-06-10 06:52:08,,,,,pee:Small,
1796,10,Diaper,2025-06-10 09:27:29,,,,,"Both, pee:Big poo:Big",
1798,10,Pump,2025-06-10 09:30:27,2025-06-10 09:50:27,20,60ml,,60ml,
1797,10,Feed,2025-06-10 09:30:44,,,Breast Milk,Bottle,120ml,
1799,10,Sleep,2025-06-10 10:36:39,2025-06-10 13:17:25,160,,,,
1801,10,Diaper,2025-06-10 13:30:51,,,,,"Both, pee:Medium poo:Medium",
1800,10,Feed,2025-06-10 13:34:26,,,Formula,Bottle,140ml,
1802,10,Sleep,2025-06-10 14:46:21,2025-06-10 15:20:29,34,,,,
1803,10,Diaper,2025-06-10 15:29:53,,,,,"Both, pee:Medium poo:Medium",
1804,10,Feed,2025-06-10 16:42:16,,,Breast Milk,Bottle,100ml,
1805,10,Pump,2025-06-10 16:42:33,2025-06-10 16:52:33,10,40ml,,60ml,
1806,10,Diaper,2025-06-10 17:23:10,,,,,pee:Small,
1807,10,Sleep,2025-06-10 17:55:20,2025-06-10 18:15:48,20,,,,
1810,10,Feed,2025-06-10 20:18:20,,,Breast Milk,Bottle,120ml,
1811,10,Pump,2025-06-10 20:18:36,2025-06-10 20:38:36,20,60ml,,60ml,
1809,10,Diaper,2025-06-10 20:44:08,,,,,"Both, pee:Small poo:Small",
1813,10,Sleep,2025-06-10 21:15:20,2025-06-11 00:15:12,179,,,,
1814,10,Feed,2025-06-11 00:20:20,,,Breast Milk,Bottle,120ml,
1815,10,Pump,2025-06-11 00:31:47,2025-06-11 00:46:47,15,60ml,,60ml,
1817,10,Sleep,2025-06-11 00:40:05,2025-06-11 04:51:04,250,,,,
1816,10,Diaper,2025-06-11 02:24:43,,,,,pee:Medium,
1818,10,Feed,2025-06-11 04:50:11,,,Formula,Bottle,125ml,
1819,10,Sleep,2025-06-11 05:25:15,2025-06-11 09:00:18,215,,,,
1822,10,Feed,2025-06-11 09:07:06,,,Breast Milk,Bottle,120ml,
1821,10,Pump,2025-06-11 09:07:52,2025-06-11 09:27:52,20,60ml,,60ml,
1823,10,Diaper,2025-06-11 09:33:13,,,,,"Both, pee:Medium poo:Medium",
1824,10,Sleep,2025-06-11 10:18:31,2025-06-11 11:00:26,41,,,,
1831,10,Pump,2025-06-11 11:50:08,2025-06-11 12:05:08,15,60ml,,60ml,
1825,10,Feed,2025-06-11 11:50:41,,,Breast Milk,Bottle,120ml,
1828,10,Sleep,2025-06-11 12:30:58,2025-06-11 15:15:39,164,,,,
1829,10,Diaper,2025-06-11 15:20:22,,,,,pee:Medium,
1833,10,Pump,2025-06-11 15:22:17,2025-06-11 15:42:17,20,60ml,,60ml,
1830,10,Feed,2025-06-11 15:22:42,,,Breast Milk,Bottle,120ml,
1832,10,Diaper,2025-06-11 15:48:49,,,,,"Both, pee:Small poo:Medium",
1834,10,Sleep,2025-06-11 16:52:38,2025-06-11 18:35:47,103,,,,
1835,10,Feed,2025-06-11 18:40:40,,,Formula,Bottle,138ml,
1836,10,Sleep,2025-06-11 19:12:23,2025-06-11 20:35:01,82,,,,
1837,10,Diaper,2025-06-11 20:58:57,,,,,"Both, pee:Big poo:Big",
1838,10,Feed,2025-06-11 21:35:52,,,Formula,Bottle,110ml,
1839,10,Pump,2025-06-11 21:45:26,2025-06-11 21:56:26,11,58ml,,80ml,
1840,10,Sleep,2025-06-11 22:18:49,2025-06-12 00:15:28,116,,,,
1841,10,Diaper,2025-06-12 00:35:06,,,,,pee:Big,
1842,10,Sleep,2025-06-12 00:45:01,2025-06-12 01:37:10,52,,,,
1843,10,Pump,2025-06-12 01:35:41,2025-06-12 01:45:41,10,60ml,,60ml,
1844,10,Feed,2025-06-12 01:40:02,,,Breast Milk,Bottle,120ml,
1845,10,Sleep,2025-06-12 02:05:53,2025-06-12 05:42:05,216,,,,
1847,10,Pump,2025-06-12 05:45:04,2025-06-12 06:05:04,20,60ml,,60ml,
1846,10,Feed,2025-06-12 05:45:43,,,Breast Milk,Bottle,120ml,
1848,10,Sleep,2025-06-12 06:15:42,2025-06-12 07:30:57,75,,,,
1850,10,Diaper,2025-06-12 06:15:53,,,,,pee:Medium,
1851,10,Feed,2025-06-12 08:45:21,,,Formula,Bottle,125ml,
1849,10,Diaper,2025-06-12 09:20:22,,,,,"Both, pee:Big poo:Big",
1854,10,Sleep,2025-06-12 09:45:56,2025-06-12 11:11:27,85,,,,
1857,10,Pump,2025-06-12 10:50:07,2025-06-12 11:05:07,15,60ml,,60ml,
1852,10,Feed,2025-06-12 11:50:53,,,Formula,Bottle,120,
1855,10,Sleep,2025-06-12 12:33:57,2025-06-12 14:50:18,136,,,,
1858,10,Diaper,2025-06-12 15:00:25,,,,,"Both, pee:Medium poo:Small",
1856,10,Feed,2025-06-12 15:09:29,,,Breast Milk,Bottle,115ml,
1859,10,Sleep,2025-06-12 16:35:19,2025-06-12 17:26:23,51,,,,
1861,10,Pump,2025-06-12 17:27:07,2025-06-12 17:37:07,10,55ml,,55ml,
1860,10,Feed,2025-06-12 17:27:53,,,Breast Milk,Bottle,110ml,
1862,10,Diaper,2025-06-12 17:45:25,,,,,"Both, pee:Medium poo:Small",
1864,10,Sleep,2025-06-12 20:50:46,2025-06-12 21:10:36,19,,,,
1866,10,Feed,2025-06-12 21:20:03,,,Formula,Bottle,135ml,
1865,10,Diaper,2025-06-12 21:35:48,,,,,"Both, pee:Small poo:Big",
1867,10,Pump,2025-06-12 21:40:54,2025-06-12 21:50:54,10,55ml,,100ml,
1868,10,Sleep,2025-06-12 21:49:23,2025-06-13 01:13:51,204,,,,
1869,10,Feed,2025-06-13 01:14:11,,,Breast Milk,Bottle,120ml,
1870,10,Pump,2025-06-13 01:14:21,2025-06-13 01:29:21,15,60ml,,60ml,
1871,10,Sleep,2025-06-13 01:34:18,2025-06-13 04:32:31,178,,,,
1873,10,Pump,2025-06-13 04:32:35,2025-06-13 04:47:35,15,60ml,,60ml,
1872,10,Feed,2025-06-13 04:32:58,,,Breast Milk,Bottle,120ml,
1874,10,Sleep,2025-06-13 04:55:19,2025-06-13 07:35:41,160,,,,
1875,10,Diaper,2025-06-13 07:39:03,,,,,pee:Big,
1876,10,Feed,2025-06-13 07:55:05,,,Breast Milk,Bottle,140ml,
1877,10,Sleep,2025-06-13 08:15:33,2025-06-13 09:15:06,59,,,,
1880,10,Sleep,2025-06-13 10:24:45,2025-06-13 11:00:08,35,,,,
1878,10,Feed,2025-06-13 11:00:46,,,Breast Milk,Bottle,120ml,
1879,10,Pump,2025-06-13 11:00:58,2025-06-13 11:20:58,20,60ml,,60ml,
1881,10,Sleep,2025-06-13 11:25:19,2025-06-13 13:10:55,105,,,,
1882,10,Diaper,2025-06-13 13:21:06,,,,,pee:Big,
1883,10,Sleep,2025-06-13 13:40:50,2025-06-13 15:40:52,120,,,,
1885,10,Feed,2025-06-13 15:50:01,,,Breast Milk,Bottle,120ml,
1886,10,Pump,2025-06-13 15:50:12,2025-06-13 16:05:12,15,60ml,,60ml,
1884,10,Diaper,2025-06-13 16:09:39,,,,,"Both, pee:Medium poo:Small",
1887,10,Diaper,2025-06-13 16:37:28,,,,,"Both, pee:Small poo:Medium",
1888,10,Diaper,2025-06-13 17:05:49,,,,,"Both, pee:Small poo:Medium",
1889,10,Sleep,2025-06-13 17:35:50,2025-06-13 17:50:59,15,,,,
1890,10,Sleep,2025-06-13 18:16:08,2025-06-13 18:50:53,34,,,,
1891,10,Feed,2025-06-13 18:59:47,,,Formula,Bottle,110ml,
1892,10,Sleep,2025-06-13 19:45:05,2025-06-13 20:57:44,72,,,,
1893,10,Diaper,2025-06-13 21:11:51,,,,,pee:Medium,
1894,10,Feed,2025-06-13 21:35:13,,,Formula,Bottle,110ml,
1895,10,Pump,2025-06-13 21:40:42,2025-06-13 21:50:42,10,50ml,,70ml,
1896,10,Sleep,2025-06-13 21:50:22,2025-06-14 02:21:25,271,,,,
1897,10,Feed,2025-06-14 02:21:53,,,Breast Milk,Bottle,120ml,
1899,10,Pump,2025-06-14 02:21:59,2025-06-14 02:31:59,10,60ml,,60ml,
1898,10,Diaper,2025-06-14 02:36:32,,,,,pee:Medium,
1900,10,Sleep,2025-06-14 02:46:44,2025-06-14 05:30:37,163,,,,
1901,10,Feed,2025-06-14 06:14:48,,,Breast Milk,Bottle,120,
1902,10,Pump,2025-06-14 06:14:58,2025-06-14 06:34:58,20,60ml,,60ml,
1903,10,Sleep,2025-06-14 06:39:03,2025-06-14 09:29:04,170,,,,
1904,10,Diaper,2025-06-14 09:30:57,,,,,pee:Medium,
1905,10,Feed,2025-06-14 09:35:57,,,Formula,Bottle,140ml,
1906,10,Diaper,2025-06-14 10:00:12,,,,,poo:Big,
1907,10,Sleep,2025-06-14 10:28:18,2025-06-14 11:31:29,63,,,,
1908,10,Feed,2025-06-14 12:35:10,,,Breast Milk,Bottle,120ml,
1909,10,Pump,2025-06-14 12:35:23,2025-06-14 12:50:23,15,60ml,,60ml,
1910,10,Sleep,2025-06-14 12:55:57,2025-06-14 14:15:14,79,,,,
1911,10,Sleep,2025-06-14 15:38:05,2025-06-14 15:51:21,13,,,,
1912,10,Feed,2025-06-14 15:58:11,,,Breast Milk,Bottle,135ml,
1913,10,Pump,2025-06-14 15:58:58,2025-06-14 16:03:58,5,10ml,,10ml,
1914,10,Diaper,2025-06-14 16:32:37,,,,,"Both, pee:Big poo:Big",
1915,10,Sleep,2025-06-14 17:00:37,2025-06-14 19:15:28,134,,,,
1916,10,Feed,2025-06-14 19:22:34,,,Formula,Bottle,140ml,
1918,10,Diaper,2025-06-14 19:51:03,,,,,pee:Medium,
1917,10,Diaper,2025-06-14 20:19:34,,,,,"Both, pee:Small poo:Small",
1919,10,Diaper,2025-06-14 20:22:30,,,,,poo:Medium,
1921,10,Pump,2025-06-14 21:24:02,2025-06-14 21:44:02,20,60ml,,60ml,
1920,10,Feed,2025-06-14 21:24:12,,,Breast Milk,Bottle,120ml,
1922,10,Sleep,2025-06-14 21:50:43,2025-06-15 01:28:31,217,,,,
1924,10,Pump,2025-06-15 01:32:01,2025-06-15 01:47:01,15,60ml,,60ml,
1923,10,Feed,2025-06-15 01:32:11,,,Breast Milk,Bottle,120,
1925,10,Diaper,2025-06-15 01:50:26,,,,,pee:Big,
1926,10,Sleep,2025-06-15 01:54:40,2025-06-15 04:34:41,160,,,,
1927,10,Feed,2025-06-15 04:35:06,,,Breast Milk,Bottle,120ml,
1928,10,Pump,2025-06-15 04:35:56,2025-06-15 04:50:56,15,60ml,,60ml,
1929,10,Diaper,2025-06-15 04:55:23,,,,,pee:Medium,
1930,10,Sleep,2025-06-15 05:20:55,2025-06-15 08:40:17,199,,,,
1932,10,Pump,2025-06-15 08:40:25,2025-06-15 08:55:25,15,60ml,,60ml,
1931,10,Feed,2025-06-15 08:40:49,,,Breast Milk,Bottle,120,
1933,10,Diaper,2025-06-15 09:10:12,,,,,pee:Medium,
1934,10,Diaper,2025-06-15 09:37:37,,,,,poo:Medium,
1936,10,Sleep,2025-06-15 10:51:51,2025-06-15 11:11:01,19,,,,
1935,10,Feed,2025-06-15 11:40:21,,,Formula,Bottle,120ml,
1937,10,Sleep,2025-06-15 12:49:48,2025-06-15 13:30:38,40,,,,
1938,10,Diaper,2025-06-15 13:46:24,,,,,"Both, pee:Big poo:Small",
1939,10,Sleep,2025-06-15 14:10:27,2025-06-15 16:00:54,110,,,,
1940,10,Feed,2025-06-15 16:03:16,,,Breast Milk,Bottle,120ml,
1941,10,Pump,2025-06-15 16:03:56,2025-06-15 16:23:56,20,60ml,,60ml,
1942,10,Diaper,2025-06-15 16:44:05,,,,,pee:Small,
1943,10,Sleep,2025-06-15 17:33:15,2025-06-15 18:20:09,46,,,,
1944,10,Sleep,2025-06-15 19:05:57,2025-06-15 20:05:49,59,,,,
1945,10,Feed,2025-06-15 20:15:08,,,Formula,Bottle,130ml,
1946,10,Pump,2025-06-15 20:25:22,2025-06-15 20:32:22,7,35ml,,63ml,
1947,10,Diaper,2025-06-15 21:24:31,,,,,pee:Big,
1948,10,Sleep,2025-06-15 22:00:40,2025-06-16 01:20:39,199,,,,
1949,10,Feed,2025-06-16 01:21:13,,,Breast Milk,Bottle,120ml,
1951,10,Pump,2025-06-16 01:21:51,2025-06-16 01:33:51,12,80ml,,40ml,
1952,10,Diaper,2025-06-16 01:41:18,,,,,pee:Small,
1953,10,Sleep,2025-06-16 01:41:29,2025-06-16 06:30:20,288,,,,
1954,10,Feed,2025-06-16 06:30:08,,,Breast Milk,Bottle,120ml,
1955,10,Pump,2025-06-16 06:30:25,2025-06-16 06:50:25,20,40ml,,80ml,
1956,10,Sleep,2025-06-16 06:53:46,2025-06-16 08:14:03,80,,,,
1957,10,Diaper,2025-06-16 08:19:09,,,,,pee:Medium,
1959,10,Sleep,2025-06-16 08:30:31,2025-06-16 09:55:41,85,,,,
1958,10,Feed,2025-06-16 09:55:51,,,Formula,Bottle,110ml,
1960,10,Diaper,2025-06-16 10:18:27,,,,,"Both, pee:Medium poo:Medium",
1961,10,Diaper,2025-06-16 11:03:05,,,,,"Both, pee:Small poo:Medium",
1962,10,Diaper,2025-06-16 11:39:43,,,,,"Both, pee:Small poo:Small",
1963,10,Sleep,2025-06-16 12:13:51,2025-06-16 12:39:36,25,,,,
1964,10,Sleep,2025-06-16 12:47:46,2025-06-16 12:56:06,8,,,,
1966,10,Diaper,2025-06-16 13:00:04,,,,,pee:Small,
1965,10,Sleep,2025-06-16 13:05:44,2025-06-16 13:22:54,17,,,,
1967,10,Feed,2025-06-16 13:25:08,,,Breast Milk,Bottle,120ml,
1968,10,Pump,2025-06-16 13:25:23,2025-06-16 13:35:23,10,120ml,,120ml,
1969,10,Sleep,2025-06-16 14:05:47,2025-06-16 16:09:17,123,,,,
1970,10,Feed,2025-06-16 16:10:33,,,Breast Milk,Bottle,110ml,
1971,10,Pump,2025-06-16 16:10:52,2025-06-16 16:20:52,10,50ml,,60ml,
1973,10,Diaper,2025-06-16 16:23:13,,,,,pee:Medium,
1972,10,Diaper,2025-06-16 17:37:53,,,,,"Both, pee:Small poo:Medium",
1974,10,Sleep,2025-06-16 18:06:47,2025-06-16 18:58:49,52,,,,
1975,10,Feed,2025-06-16 18:55:01,,,Breast Milk,Bottle,110ml,
1976,10,Pump,2025-06-16 18:55:30,2025-06-16 19:10:30,15,55ml,,55ml,
1977,10,Sleep,2025-06-16 20:35:48,2025-06-16 21:30:41,54,,,,
1979,10,Pump,2025-06-16 21:43:31,2025-06-16 21:53:31,10,55ml,,55ml,
1978,10,Feed,2025-06-16 21:43:53,,,Formula,Bottle,110ml,
1980,10,Diaper,2025-06-16 21:59:10,,,,,pee:Small,
1981,10,Sleep,2025-06-16 22:13:23,2025-06-17 02:33:02,259,,,,
1983,10,Pump,2025-06-17 02:33:21,2025-06-17 02:48:21,15,60ml,,60ml,
1982,10,Feed,2025-06-17 02:33:23,,,Breast Milk,Bottle,120ml,
1984,10,Sleep,2025-06-17 02:50:16,2025-06-17 06:00:09,189,,,,
1985,10,Diaper,2025-06-17 06:06:20,,,,,pee:Medium,
1986,10,Feed,2025-06-17 06:27:42,,,Formula,Bottle,110ml,
1987,10,Sleep,2025-06-17 07:30:26,2025-06-17 09:18:39,108,,,,
1989,10,Feed,2025-06-17 09:20:16,,,Breast Milk,Bottle,120ml,
1990,10,Pump,2025-06-17 09:20:27,2025-06-17 09:40:27,20,60ml,,60ml,
1988,10,Diaper,2025-06-17 09:54:09,,,,,"Both, pee:Big poo:Medium",
1991,10,Sleep,2025-06-17 10:32:51,2025-06-17 13:03:04,150,,,,
1992,10,Feed,2025-06-17 13:03:40,,,Formula,Bottle,135ml,
1993,10,Diaper,2025-06-17 13:38:48,,,,,"Both, pee:Big poo:Medium",
1994,10,Sleep,2025-06-17 15:00:10,2025-06-17 16:00:53,60,,,,
1995,10,Feed,2025-06-17 16:03:29,,,Breast Milk,Bottle,120ml,
1996,10,Pump,2025-06-17 16:03:52,2025-06-17 16:18:52,15,60ml,,60ml,
1997,10,Diaper,2025-06-17 16:46:06,,,,,pee:Big,
1998,10,Sleep,2025-06-17 17:40:09,2025-06-17 19:14:01,93,,,,
1999,10,Diaper,2025-06-17 19:35:20,,,,,pee:Medium,
2001,10,Pump,2025-06-17 19:40:16,2025-06-17 20:00:16,20,65ml,,65ml,
2000,10,Feed,2025-06-17 19:40:25,,,Breast Milk,Bottle,130,
2002,10,Sleep,2025-06-17 21:20:04,2025-06-17 23:49:40,149,,,,
2006,10,Pump,2025-06-17 23:50:14,2025-06-18 00:05:14,15,60ml,,60ml,
2003,10,Feed,2025-06-17 23:50:28,,,Breast Milk,Bottle,120ml,
2007,10,Sleep,2025-06-18 00:14:07,2025-06-18 04:52:33,278,,,,
2009,10,Pump,2025-06-18 04:54:02,2025-06-18 05:09:02,15,60ml,,60ml,
2008,10,Feed,2025-06-18 04:54:58,,,Breast Milk,Bottle,120ml,
2010,10,Diaper,2025-06-18 05:14:24,,,,,pee:Big,
2011,10,Sleep,2025-06-18 05:40:29,2025-06-18 07:25:39,105,,,,
2012,10,Sleep,2025-06-18 07:41:23,2025-06-18 08:17:55,36,,,,
2013,10,Feed,2025-06-18 08:20:56,,,Formula,Bottle,80ml,
2014,10,Diaper,2025-06-18 09:52:42,,,,,pee:Big,
2015,10,Sleep,2025-06-18 10:08:26,2025-06-18 11:08:40,60,,,,
2016,10,Feed,2025-06-18 11:10:19,,,Breast Milk,Bottle,120ml,
2017,10,Pump,2025-06-18 11:10:45,2025-06-18 11:25:45,15,60ml,,60ml,
2018,10,Sleep,2025-06-18 11:30:35,2025-06-18 12:59:47,89,,,,
2019,10,Feed,2025-06-18 14:13:59,,,Formula,Bottle,110ml,
2020,10,Diaper,2025-06-18 14:38:03,,,,,pee:Medium,
2021,10,Sleep,2025-06-18 15:03:59,2025-06-18 15:50:21,46,,,,
2022,10,Sleep,2025-06-18 16:06:35,2025-06-18 16:55:06,48,,,,
2023,10,Diaper,2025-06-18 17:22:11,,,,,"Both, pee:Medium poo:Small",
2025,10,Pump,2025-06-18 17:25:04,2025-06-18 17:40:04,15,60ml,,60ml,
2024,10,Feed,2025-06-18 17:25:14,,,Breast Milk,Bottle,120ml,
2026,10,Diaper,2025-06-18 17:55:14,,,,,"Both, pee:Small poo:Big",
2027,10,Sleep,2025-06-18 18:50:33,2025-06-18 19:14:59,24,,,,
2028,10,Feed,2025-06-18 20:40:39,,,Formula,Bottle,145ml,
2029,10,Diaper,2025-06-18 21:05:12,,,,,"Both, pee:Medium poo:Medium",
2031,10,Sleep,2025-06-18 21:19:25,2025-06-19 01:39:51,260,,,,
2030,10,Pump,2025-06-18 22:35:17,2025-06-18 22:43:17,8,53ml,,85ml,
2032,10,Feed,2025-06-19 01:40:43,,,Formula,Bottle,145ml,
2033,10,Sleep,2025-06-19 02:01:15,2025-06-19 04:35:52,154,,,,
2034,10,Diaper,2025-06-19 04:45:36,,,,,pee:Medium,
2037,10,Sleep,2025-06-19 04:52:30,2025-06-19 08:40:00,227,,,,
2035,10,Feed,2025-06-19 05:30:16,,,Breast Milk,Bottle,100,
2036,10,Pump,2025-06-19 05:30:34,2025-06-19 05:45:34,15,60ml,,40ml,
2038,10,Feed,2025-06-19 08:41:24,,,Breast Milk,Bottle,120ml,
2040,10,Pump,2025-06-19 08:41:45,2025-06-19 08:56:45,15,60ml,,60ml,
2039,10,Diaper,2025-06-19 09:00:37,,,,,pee:Medium,
2041,10,Diaper,2025-06-19 09:29:50,,,,,"Both, pee:Small poo:Medium",
2042,10,Sleep,2025-06-19 10:48:25,2025-06-19 11:55:12,66,,,,
2044,10,Pump,2025-06-19 11:55:03,2025-06-19 12:10:03,15,60ml,,60ml,
2043,10,Feed,2025-06-19 11:55:38,,,Breast Milk,Bottle,120ml,
2046,10,Diaper,2025-06-19 12:35:34,,,,,pee:Medium,
2047,10,Diaper,2025-06-19 13:03:24,,,,,poo:Small,
2048,10,Sleep,2025-06-19 13:29:12,2025-06-19 14:24:18,55,,,,
2049,10,Sleep,2025-06-19 14:49:39,2025-06-19 15:41:12,51,,,,
2050,10,Feed,2025-06-19 16:20:49,,,Formula,Bottle,140ml,
2051,10,Diaper,2025-06-19 17:17:35,,,,,pee:Medium,
2052,10,Sleep,2025-06-19 17:57:01,2025-06-19 18:20:49,23,,,,
2053,10,Feed,2025-06-19 19:45:59,,,Formula,Bottle,140ml,
2055,10,Pump,2025-06-19 20:25:04,2025-06-19 20:35:04,10,60ml,,80ml,
2054,10,Diaper,2025-06-19 20:48:42,,,,,pee:Medium,
2056,10,Sleep,2025-06-19 21:10:16,2025-06-20 00:25:42,195,,,,
2057,10,Feed,2025-06-20 00:25:06,,,Breast Milk,Bottle,120ml,
2058,10,Pump,2025-06-20 00:25:07,2025-06-20 00:37:07,12,60ml,,60ml,
2059,10,Sleep,2025-06-20 00:39:48,2025-06-20 03:41:06,181,,,,
2060,10,Feed,2025-06-20 03:50:54,,,Formula,Bottle,130ml,
2061,10,Diaper,2025-06-20 03:52:42,,,,,pee:Medium,
2062,10,Sleep,2025-06-20 04:15:23,2025-06-20 08:00:29,225,,,,
2064,10,Pump,2025-06-20 08:00:07,2025-06-20 08:15:07,15,60ml,,60ml,
2063,10,Feed,2025-06-20 08:00:54,,,Breast Milk,Bottle,120ml,
2065,10,Diaper,2025-06-20 08:20:47,,,,,pee:Medium,
2066,10,Diaper,2025-06-20 09:09:13,,,,,"Both, pee:Small poo:Big",
2067,10,Sleep,2025-06-20 09:59:30,2025-06-20 10:59:57,60,,,,
2068,10,Feed,2025-06-20 11:00:13,,,Breast Milk,Bottle,120ml,
2069,10,Pump,2025-06-20 11:00:14,2025-06-20 11:20:14,20,60ml,,60ml,
2071,10,Sleep,2025-06-20 11:33:12,2025-06-20 13:31:46,118,,,,
2070,10,Diaper,2025-06-20 13:14:40,,,,,pee:Small,
2072,10,Feed,2025-06-20 14:10:20,,,Breast Milk,Bottle,120ml,
2074,10,Pump,2025-06-20 14:10:35,2025-06-20 14:20:35,10,60ml,,30ml,
2075,10,Sleep,2025-06-20 14:35:58,2025-06-20 16:27:33,111,,,,
2076,10,Feed,2025-06-20 17:30:10,,,Breast Milk,Bottle,120ml,
2077,10,Pump,2025-06-20 17:30:22,2025-06-20 17:45:22,15,60ml,,60ml,
2078,10,Diaper,2025-06-20 17:50:52,,,,,pee:Big,
2079,10,Sleep,2025-06-20 18:49:07,2025-06-20 19:45:18,56,,,,
2081,10,Sleep,2025-06-20 20:20:55,2025-06-20 20:50:53,29,,,,
2082,10,Feed,2025-06-20 20:51:00,,,Formula,Bottle,140ml,
2083,10,Diaper,2025-06-20 21:11:25,,,,,pee:Medium,
2084,10,Sleep,2025-06-20 21:20:36,2025-06-20 23:40:33,139,,,,
2086,10,Feed,2025-06-21 00:22:20,,,Breast Milk,Bottle,120ml,
2087,10,Pump,2025-06-21 00:22:51,2025-06-21 00:37:51,15,60ml,,60ml,
2085,10,Diaper,2025-06-21 00:39:08,,,,,pee:Medium,
